Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Tuesday,Afternoon,14,15
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Wednesday,Morning,10,12
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Wednesday,Afternoon,12,13
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Thursday,Morning,10,12
Einführung in die empirische Wirtschaftsforschung (Ü) (Introductory Econometrics),22BO0002,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Einführung in die empirische Wirtschaftsforschung (V+Ü) (Introductory Econometrics),Friday,Morning,10,12
Meta-Analysis (S),22MO0092,Seminar,Rainer Winkelmann,English,Meta-Analysis (S),Tuesday,Afternoon,16,17
Exercices de rédaction universitaire,390-014a,Exercise Group,Marine Borel,French,Academic Writing (French),Thursday,Afternoon,12,13
La grammaire en linguistique,390-503a,Seminar,Tabea Ihsane,French,French as a Foreign Language,Tuesday,Afternoon,14,15
Aktuelle Probleme der Schweizer Wirtschaftspolitik (Current Issues in Swiss Economic,22BO0040,Course,Tobias Straumann,German,Aktuelle Probleme der Schweizer Wirtschaftspolitik (V) (Current Issues in Swiss,Wednesday,Afternoon,16,18
Ideengeschichte &amp; Wissenschaftsphilosphie (V+Ü) History of Economic Thought (L,22BO0057,Lecture with Practical Exercises,"Ulrich Woitek, Suzann-Viola Renninger",German,Ideengeschichte &amp; Wissenschaftsphilosphie (V+Ü) History of Economic Thought,Tuesday,Morning,8,9
La grammaire en pratique,390-503a,Exercise Group,Marine Borel,French,French as a Foreign Language,Friday,Afternoon,12,13
La Révolution française et les langues de France,390-505a,Seminar,Martin-Dietrich Glessgen,French,Gallo-Romance Historical Linguistics,Tuesday,Morning,10,12
Intermediate Statistics (L),22MO0059,Course,Michael Wolf,English,Intermediate Statistics (L+E),Monday,Afternoon,16,18
Intermediate Statistics (E),22MO0059,Exercise Group,Elliot Leeroy Beck,English,Intermediate Statistics (L+E),Wednesday,Afternoon,16,18
Econometrics Seminar,DOEC6120,Seminar,"Rainer Winkelmann, Michael Wolf, Damian Kozbur",English,Econometrics Seminar,Thursday,Afternoon,14,15
"Langue française (C2), volet 2",390-508a,Language Course,Marine Borel,French,French Language (C2),Friday,Afternoon,14,15
Fortgeschrittene Mikroökonomik für die BWL (V) (Advanced Microeconomics for Business,22MO0005,Course,"Thorsten Hens, Stefan Zeisberger",German,Fortgeschrittene Mikroökonomik für die BWL (V+Ü) (Advanced Microeconomics for,Friday,Morning,10,12
Fortgeschrittene Mikroökonomik für die BWL (Ü) (Advanced Microeconomics for Business,22MO0005,Exercise Group,Ester Maria Hildburg Trutwin,German,Fortgeschrittene Mikroökonomik für die BWL (V+Ü) (Advanced Microeconomics for,Friday,Afternoon,12,13
Empirical Microeconomics Seminar (S),DOEC6111,Seminar,"David Dorn, Hans-Joachim Voth, David Yanagizawa-Drott, Josef Zweimüller, Lorenzo Casaburi, Anne Ardila Brenoe, Ana Costa-Ramon, Vera Amanda Malin Dahlstrand, Dina Pomeranz, Ulf Zölitz",English,Empirical Microeconomics Seminar (S),Tuesday,Afternoon,12,13
Arbeitsmarktökonomik (V) (Labor economics),22BO0047,Course,Josef Zweimüller,German,Arbeitsmarktökonomik (V + Ü) (Labor economics),Wednesday,Morning,10,12
Arbeitsmarktökonomik (Ü) (Labor economics),22BO0047,Exercise Group,"Lukas Johannes Rodrian, Jakob Wall",German,Arbeitsmarktökonomik (V + Ü) (Labor economics),Wednesday,Afternoon,12,13
Advanced Macroeconomics (L),22MO0011,Course,Josef Zweimüller,English,Advanced Macroeconomics (L+E),Monday,Afternoon,14,15
Advanced Macroeconomics (E),22MO0011,Exercise Group,"Ingrid Marie Louise Löfman, Claudine Lara Schwarzenbach",English,Advanced Macroeconomics (L+E),Wednesday,Afternoon,14,15
"Führung u.Organisation im Team, praktisches Projektmanagement (Team Leadership and",22BO0033,Seminar,Fabienne Kiener,German,Führung und Organisation im Team - praktisches Projektmanagement (S) (Team,Friday,Morning,9,17
ME1: Personnel Economics (L+E),22MO0001,Lecture with Practical Exercises,"Patrick Lehnert, Maddalena Davoli",English,ME1: Personnel Economics (L+E),Tuesday,Morning,8,9
Teamführung und praktische Anleitung zum wissenschaftlichen Arbeiten (Vertiefung) (S),22MO0105,Seminar,Simone Tuor Sartore,German,Teamführung und praktische Anleitung zum wissenschaftlichen Arbeiten (Vertiefung),Tuesday,Morning,9,16
"Unternehmenskommunikation – Theoretische Grundlagen, Fallstudien, Rollenspiele und",DOEC0657,Seminar,Andrea Susanne Hildegard Timmesfeld,German,"Unternehmenskommunikation – Theoretische Grundlagen, Fallstudien, Rollenspiele",Monday,Afternoon,13,18
Machine Learning with Python for Education and Personnel Economists,DOEC0918,Seminar,Michael Rose,English,Machine Learning with Python for Education and Personnel Economists (S),Monday,Afternoon,12,18
Business Economics Research Seminar (S) HS23,DOEC1107,Seminar,"Helmut Max Dietl, Egon-Peter Franck, Martin Natter, Luis Aguiar, Anja Schulze, Carmit Segal, Raphael Christoph Flepp, Patrick Lehnert, Katarina Zigova",English,Business Economics Research Seminar (S) HS23,Tuesday,Afternoon,12,13
Discussion workshop: Personnel economics and economics of education (S) HS23,DOEC1109,Seminar,"Ursula Backes-Gellner, Eric P. Bettinger",English,Discussion workshop: Personnel economics and economics of education (S) HS23,Tuesday,Morning,8,18
Seminar: Paradigmen der Informatik (BSc),22BIS005,Seminar,Lorenz Manuel Hilty,German,Seminar: Paradigmen der Informatik (BSc),Monday,Afternoon,12,13
Digitalization and Sustainable Development (V),22MI0013,Course,Lorenz Manuel Hilty,English,Digitalization and Sustainable Development (V),Monday,Afternoon,14,18
Essentials in Text and Speech Processing,521-900a,Course,Mathias Müller,English,Essentials in Text and Speech Processing,Monday,Afternoon,14,18
Leadership (L),22MO0193,Course,"Jochen Menges, Mary Monroe Hausfeld",English,Leadership (L),Tuesday,Morning,8,9
HRM and Organizational Behavior (L+E),22BO0050,Course,Jochen Menges,English,HRM and Organizational Behavior (L+E),Tuesday,Afternoon,16,18
HRM and Organizational Behavior (L+E),22BO0050,Exercise Group,"Jochen Menges, Vera Hampel",English,HRM and Organizational Behavior (L+E),Tuesday,Morning,10,12
Contemporary Readings on Behavior in Organizations (S) HS23,DOEC1095,Seminar,"Jochen Menges, Lauren Christine Howe",English,Contemporary Readings on Behavior in Organizations (S) HS23,Tuesday,Afternoon,14,15
"Ecritures du masculin: grammaire, linguistique, littérature",390-509a,Exercise Group,Dagmar Wieser,French,Style Practice,Friday,Afternoon,16,18
Re-examination International Macroeconomics,22MO0013,Examination,Mathias Hoffmann,English,International Macroeconomics (L+E),Tuesday,Afternoon,16,17
Re-examination Advanced Financial Economics,22MO0016,Examination,Felix Egbert Kübler,English,Advanced Financial Economics (L+E),Tuesday,Afternoon,16,18
Re-examination Advanced Microeconomics II,22MO0014,Examination,Andreas Hefti,English,Advanced Microeconomics II (L+E),Tuesday,Afternoon,14,15
Mathematik I (V) (Mathematics I),22AOEC04,Course,Christiane Barz,German,Mathematik I (V+Ü) (Mathematics I),Monday,Morning,8,9
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Monday,Afternoon,16,18
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Morning,8,9
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Afternoon,12,13
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Afternoon,14,15
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Tuesday,Afternoon,16,18
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,8,9
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Wednesday,Afternoon,12,13
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Thursday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Thursday,Afternoon,12,13
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Friday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Friday,Morning,10,12
Mathematik I (Ü) (Mathematics I),22AOEC04,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mathematik I (V+Ü) (Mathematics I),Friday,Afternoon,14,15
Voyages et transports dans la littérature francophone du XIXe au XXIe siècle,390j027a,Exercise Group,"Antony Kussmaul, Numa Raoul Otpal Vittoz, Ariane Marie Charlotte de Testa",French,Voyages and Transports in the Francophone Literature of the 19th and 20th Centuries,Thursday,Morning,8,9
Informatics I (L+E) (Informatik I),22AINF02,Lecture with Practical Exercises,"Harald Gall, Carol Alexandru",English,Informatics I (L+E) (Informatik I),Tuesday,Afternoon,12,13
Tous les dragons sont verts. Petite introduction au bestiaire médiéval,390j026a,Course,Richard Trachsler,French,All Dragons are Green. A Brief Introduction to Medieval Bestiaries,Wednesday,Afternoon,12,13
Financial Accounting (L),22AOEC02,Course,David Oesch,German,Financial Accounting (L + E),Monday,Afternoon,12,13
Lexicographie diachronique galloromane,390j025a,Course,Hélène Carles,French,Diachronic Lexicography of Gallo-Romance,Monday,Afternoon,12,13
Financial Accounting (E),22AOEC02,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Financial Accounting (L + E),Monday,Afternoon,16,18
Financial Accounting (E),22AOEC02,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Financial Accounting (L + E),Tuesday,Morning,8,9
Financial Accounting (E),22AOEC02,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Financial Accounting (L + E),Tuesday,Morning,10,12
Financial Accounting (E),22AOEC02,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Financial Accounting (L + E),Tuesday,Afternoon,12,13
Financial Accounting (E),22AOEC02,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Financial Accounting (L + E),Wednesday,Morning,10,12
Betriebswirtschaftslehre I (V) (Business Administration I),22AOEC01,Course,"Martin Natter, Andreas Scherer",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Thursday,Morning,8,9
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Malin Sophie Pimper, Dorothee Maria Winkler",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Morning,8,9
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Ruedi Ergenzinger, Roman Gibel",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Morning,8,9
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Roman Gibel, Nils Hossli",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Morning,10,12
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Dana Olga Entenza Tilves, Ruedi Ergenzinger",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Morning,10,12
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Ruedi Ergenzinger, Bennet Schwoon",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Afternoon,12,13
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Ruedi Ergenzinger, Bennet Schwoon",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Afternoon,14,15
Betriebswirtschaftslehre I (Ü) (Business Administration I),22AOEC01,Exercise Group,"Sybilla Merian, Dorothee Maria Winkler",German,Betriebswirtschaftslehre I (V + Ü) (Business Administration I),Tuesday,Afternoon,16,18
L'expression de la douleur dans des textes littéraires du 16e au 21e siècle,390j023a,Course,Christina Vogel,French,The expression of pain in literary texts from the 16th to the 21st century,Wednesday,Afternoon,14,15
Introduction à l'ancien occitan,390j022a,Lecture with Practical Exercises,Hélène Carles,French,Introduction to Old Occitan,Monday,Afternoon,14,15
"Arthur sans le Graal. La ""seconde vague"" des romans arthuriens en prose",390j570a,Seminar,Richard Trachsler,French,"Arthur without the Grail. The ""Second Wave"" of the Arthurian Prose Romances.",Tuesday,Afternoon,16,18
"Arthur sans le Graal. La ""seconde vague"" des romans arthuriens en prose",390j570a,Exercise Group,"Inès Marie Conti, Melita Lajqi, Barbara Gwenaël Müller",French,"Arthur without the Grail. The ""Second Wave"" of the Arthurian Prose Romances.",Monday,Morning,10,12
"Garou en vers et garou en prose. Editer les deux versions du Roman de ""Guillaume de",.390j572a,Seminar,Richard Trachsler,French,"""Garou"" in Verse and ""Garou"" in Prose. On Editing the two Versions of ""Guillaume de",Wednesday,Afternoon,16,18
La liste Goncourt 2023,390j573a,Colloquium,Thomas Klinkert,French,"The 2023 ""Goncourt List""",Friday,Morning,10,12
Réalisation d'un projet pratique,390j574a,Other,"Thomas Klinkert, Richard Trachsler, Ursula Bähler",French,Carrying out a practical project,N/A,N/A,N/A,N/A
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Course,Ulf Zölitz,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Thursday,Afternoon,14,15
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Morning,8,9
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Morning,10,12
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Morning,10,12
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Afternoon,12,13
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Afternoon,12,13
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Tuesday,Afternoon,14,15
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Wednesday,Morning,10,12
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Wednesday,Afternoon,12,13
Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),22AINF03,Exercise Group,Wirtschaftswiss. Fakultät N.N.-Dozent,German,Mikroökonomik für Informatikstudierende (V+Ü) (Microeconomics for Informatics),Wednesday,Afternoon,12,13
