Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Empirical Methods (E),22MO0010,Exercise Group,"Angelo Azzolini, Tabea Braun, Theodor Friederiszick, Justinas Grigaitis",English,Empirical Methods (L+E),Thursday,Afternoon,16,18
5 Steps to Good Data Science Practice in R,OS_2,Seminar,"Eva Furrer, Reto Gerber",English,5 Steps to Good Data Science Practice in R,Tuesday,Afternoon,16,18
Fundamentals of Digital Marketing (L+E),22MO0197,Lecture with Practical Exercises,Andrea Giuffredi-Kähr,English,Fundamentals of Digital Marketing (L+E),Wednesday,Morning,10,12
Scientific Writing II: Publishing Papersin Computer Science (S),DINF4005,Doktorandenseminar,David Camorani,English,Scientific Writing II: Publishing Papers in Computer Science (S),Thursday,Afternoon,14,17
Bachelorarbeit: Schreiben im Forschungsprozess,600l016a,Exercise Group,Marietta Meier,German,Writing Workshop for Bachelor's Students,Friday,Morning,9,17
Interdisziplinäres Forschungskolloquium Gender Studies,245-502a,Colloquium,Katrin Meyer,German,Interdisciplinary Colloquium Gender Studies,Wednesday,Afternoon,16,18
Intersektionalität als kritische Theorie,245l518a,Seminar,Katrin Meyer,German,Intersectionality as Critical Theory,Tuesday,Afternoon,14,15
Français A1 : Mise à niveau,_F_MA1,Sprachkurs,Manon Huguenot,French,Français A1 : Mise à niveau,Thursday,Afternoon,12,13
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 01",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Monday,Afternoon,12,13
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 02",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Monday,Afternoon,14,15
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 03",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Thursday,Afternoon,14,15
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 04",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Wednesday,Afternoon,16,18
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 05",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Monday,Afternoon,12,13
"Techniken wissenschaftlichen Arbeitens, Tutorat Gruppe 06",240-004a,Tutorat,Lea Stahel,German,Scientific Techniques,Thursday,Afternoon,16,18
Current Topics in (English) Linguistics,271G639a,Colloquium,Marianne Hundt,English,Current Topics in (English) Linguistics,Wednesday,Afternoon,12,13
Praktische Filmkritik – Produktion von Video-Essays,255l022a,Exercise Group,Michael Baute,German,Praktische Filmkritik – Produktion von Video-Essays,Friday,Afternoon,15,18
International Geneva: Multilateralism and Diplomacy,615l504a,Seminar,Martin Dahinden,English,International Geneva: Multilateralism and Diplomacy,Wednesday,Afternoon,17,19
Bürger:innenkompetenz und demokratischeInnovationen in der direkten Demokratie,615l525a,Seminar,N/A,German,Citizen competence and democratic innovations in direct democracy,N/A,N/A,N/A,N/A
Introduction to Applied Statistics for Linguists,271G625a,Seminar,Sandra Schwab,English,Introduction to Applied Statistics for Linguists,Friday,Afternoon,13,16
Mantelstudium: Einführung in die Arzneimittelentwicklung,MAS4050,Sonstiges,N/A,German,Elective Module: Introduction to drug development,N/A,N/A,N/A,N/A
Vorlesungen 1.SJ HMZMe,00RBM10e,Course,Medizinische Fakultät N.N.-Dozent,German,Vorlesungen 1.SJ HMZMe,Thursday,Afternoon,12,12
Vorlesungen 2.SJ HMZMc,00RBM20c,Course,Medizinische Fakultät N.N.-Dozent,German,Vorlesungen 2.SJ HMZMc,Friday,Afternoon,12,18
Field theory for mathematicians,MAT633.1,Course,Alberto Cattaneo,English,MAT 633 DP Field theory for mathematic,Wednesday,Afternoon,13,17
BME 364 Mechanisms of allergic disease,BME364,Block Course,"Yasutaka Mitamura, Yagiz Pat, Urszula Radzikowska, Milena Sokolowska, Duygu Yazici, Willem Derk van de Veen, Ismail Ögülür",English,BME 364 Mechanisms of allergic disease,Thursday,Morning,8,17
Laser Matter Interaction,PHY426,Course,Davide Bleiner,German,PHY 426 Laser Matter Interaction,Wednesday,Afternoon,15,17
Scientific writing and publishing,K_SWPe,Block Course,Rektorat und Univerwaltung N.N.-Dozent,English,Scientific writing and publishing,Monday,Morning,9,18
How to give a presentation effectivelyand persuasively,K_PHSe,Block Course,Anja Janoschka,English,How to give a presentation effectively and persuasively,Wednesday,Morning,9,17
Storytelling skills for academics,K_STTe,Block Course,Rektorat und Univerwaltung N.N.-Dozent,English,Storytelling skills for science communication,Wednesday,Morning,9,17
Negotiating successfully to a win-winresult,K_WWE,Block Course,Rektorat und Univerwaltung N.N.-Dozent,English,Negotiating successfully to a win-win result,Thursday,Morning,9,17
Doktorandenkolloquium,420G510a,Colloquium,Adriana Lopez-Labourdette,Spanish,Research Colloquium for PhD Students,Wednesday,Afternoon,16,18
OSINT – Open source Intelligence,DSID0025,Block Course,"Markus Christen, Leyla Ciragan, Melanie Knieps",English,OSINT – Open source Intelligence,Wednesday,Morning,9,17
Interdisciplinary Reading Seminar,DSID0011,Seminar,"Florent Thouvenin, Viktor von Wyl",English,Interdisciplinary Reading Seminar,Tuesday,Afternoon,14,15
Introduction to Data Regulation,DSID0003,Block Course,"Felix Gille, Yoan Hermstrüwer, Kerstin Vokinger, Nadine Zurkinden, Viktor von Wyl",German,Introduction to Data Regulation,Thursday,Morning,9,17
PhD Course: Game Theory HS24,DOEC1191,Course,Christian Ewerhart,English,PhD Course: Game Theory HS24,Friday,Morning,10,11
"Preserving the Heritage: Traditional Skills and Crafts of the Evenk, Oroqen, and Hezhen Peoples of Northeast China",280l220a,Seminar,Patrick Wertmann,English,"Preserving the Heritage: Traditional Skills and Crafts of the Evenk, Oroqen, and",Friday,Afternoon,12,15
Computational methods for multimodal human interaction analysis for social sciences and medicine,DSID0028,Block Course,Teodora Vukovic,English,Computational methods for multimodal human interaction analysis for social sciences,Tuesday,Afternoon,14,17
Theoretical Philosophy,160-503a,Colloquium,Hans-Johann Glock,"German, English",Research Colloquium,Wednesday,Afternoon,14,15
Personenrecht Gruppe 2,60PM6-1,Course,Walter Boente,German,"Civil Law I, Part 1 (no exam registration)",Tuesday,Afternoon,12,13
Übungen I im OR Gruppe 1,120PM1-2,Exercise Group,Moritz Vischer,German,"Civil Law II, Part 1 (no exam registration)",Friday,Morning,8,9
Übungen I im OR Gruppe 3,120PM1-2,Exercise Group,"Richard G. Allemann, Pascal Meier",German,"Civil Law II, Part 1 (no exam registration)",Friday,Morning,10,12
Übungen I im OR Gruppe 4,120PM1-2,Exercise Group,Sara Hampel,German,"Civil Law II, Part 1 (no exam registration)",Friday,Morning,10,12
Übungen I im OR Gruppe 2,120PM1-2,Exercise Group,"Richard G. Allemann, Pascal Meier",German,"Civil Law II, Part 1 (no exam registration)",Friday,Morning,8,9
Übungen I im OR Gruppe 6,120PM1-2,Exercise Group,"Oliver Dalla Palma, Merens Derungs",German,"Civil Law II, Part 1 (no exam registration)",Friday,Afternoon,12,13
Übungen I im OR Gruppe 7,120PM1-2,Exercise Group,Rechtswissensch. Fakultät N.N.-Dozent,German,"Civil Law II, Part 1 (no exam registration)",Friday,Afternoon,12,13
Übungen I im OR Gruppe 5,120PM1-2,Exercise Group,"Oliver Dalla Palma, Merens Derungs",German,"Civil Law II, Part 1 (no exam registration)",Friday,Morning,10,12
Tutorate im Sachenrecht Gruppe 5,120PM2_4,Tutorat,Rechtswissensch. Fakultät N.N.-Dozent,German,"Civil Law III, Part 1 (no exam registration)",Tuesday,Morning,10,12
Tutorate im Sachenrecht Gruppe 6,120PM2_4,Tutorat,Rechtswissensch. Fakultät N.N.-Dozent,German,"Civil Law III, Part 1 (no exam registration)",Tuesday,Morning,10,12
Kolloquium im Privatrecht,90WM18-1,Colloquium,"Wolfgang Ernst, Samuel Zogg",German,Private Law Colloquium,Monday,Morning,8,9
Persönlichkeitsschutz,90WM88-1,Lecture with Practical Exercises,Tanja Domej,German,Protection of Personality Rights,Monday,Afternoon,14,15
International Trade Regulation,90IL14-1,Course,Charlotte Sieber-Gasser,English,Mobility Exam International Trade Regulation (MLaw),Thursday,Afternoon,12,13
Children's Rights,90WM3-1,Course,Karl Raymond Julienne Hanson,English,Children's Rights,Monday,Afternoon,14,18
Föderalismus,90WM76-1,Course,Giovanni Biaggini,German,Federalism,Thursday,Morning,10,13
Communicating Science: PhD Seminar on Writing Quantitative Papers,240G917a,Seminar,"Alexander Ehlert, Fabian Winter",English,Communicating Science: PhD Seminar on Writing Quantitative Papers,Wednesday,Morning,8,12
Und was machen wir jetzt? Ethische Urteilsbildung und moralische Kompetenz,ETHI,Seminar,"Lea Chilian, Michael Coors, Tobias Eichinger, Jennifer Page",German,Und was machen wir jetzt? Ethische Urteilsbildung und moralische Kompetenz,N/A,N/A,N/A,N/A
Visuelle Anthropologie: Ethnographisches Filmfestival Regard Bleu 2025,721l453a,Praktikum,Miriam Saada Elabed,German,Visual Anthropology: Ethnographic Filmfestival Regard Bleu 2025,Thursday,Afternoon,14,15
Anklage und Verteidigung im modernen Strafprozess,90WM100,Course,"Friedrich Frank, Ines Meier",German,Prosecution and defence in modern criminal proceedings,Friday,Afternoon,14,18
Antike Rechtsgeschichte,120PS-1,Proseminar,"José Luis Alonso, Rechtswissensch. Fakultät N.N.-Dozent",German,Proseminar,Tuesday,Afternoon,16,18
Klassiker der Moderne,120PS-1,Proseminar,Johannes Liebrecht,German,Proseminar,Wednesday,Evening,18,20
Rechtssoziologie,120PS-1,Proseminar,"Raffaela Milena Kunz, Rechtswissensch. Fakultät N.N.-Dozent",German,Proseminar,Monday,Afternoon,15,15
Non-Profit Organisationen und BenefitCorporations im Unternehmens- und Gesellschaftsrecht,120PS-1,Proseminar,"Lukas Brugger, Claude Humbel",German,Proseminar,Wednesday,Afternoon,12,13
Kreatives Schreiben A,360l135a,Exercise Group,Hendrik Otremba,German,Creative Writing,Friday,Morning,10,15
«Herrschaft ist im Alltag primär: Verwaltung» Öffentliche Verwaltung im demokratischen Staat,120PS-1,Proseminar,Johannes Reich,German,Proseminar,Friday,Morning,8,12
Moot Court im OR,120MC1-1,Seminar,"Francesca Valentina Borio, Helmut Heiss, Johannes Landbrecht, Leander D. Loacker, Paschal Maher, Nino Sievi, David Adrian Wohlgemuth",German,Seminar: Moot Court im OR 2024/2025,Tuesday,Afternoon,16,18
Kolloquium für Bachelorarbeiten,160l038a,Colloquium,Christoph Caspar Pfisterer,German,Colloquium for bachelor's thesis,Thursday,Morning,10,13
Open Source Intelligence (OSINT),DSI_OSIN,Seminar,"Markus Christen, Leyla Ciragan, Melanie Knieps",English,Open Source Intelligence (OSINT),Wednesday,Morning,9,17
"(G11) Forschungskolloquium ""Arbeits- und Organisationspsychologie""",200-902a,Colloquium,"Johanna Bayon, Martin Kleinmann, Barbara Körner, Annika Schmitz-Wilhelmy, Valerie Schröder, Anna Luca Stuart, Nina Wegmann-Beck, Nathalie von Rooy",German,Research Colloquium 1,Tuesday,Afternoon,14,15
"(G20) Forschungskolloquium ""Experimentelle Psychopathologie und Psychotherapie""",200-902a,Colloquium,Birgit Kleim,German,Research Colloquium 1,Tuesday,Afternoon,14,15
Justizvollzug,W47_30,Course,Brigitte Tag,German,Execution of Justice,Monday,Evening,18,20
Methods in Molecular Plant Biology,BIO282,Block Course,"Kyle Warren Bender, Sara Simonini, Cyril Zipfel",English,BIO 282 Methods in Molecular Plant Biology,Thursday,Morning,8,17
Artikulationen des Dokumentarfilms zwischen Authentizität und Fiktion (nur für Studierende der ZHdK),255l514a,Colloquium,Till Brockmann,German,Artikulationen des Dokumentarfilms zwischen Authentizität und Fiktion (nur für,Monday,Morning,9,16
Systemic Microbiology,BIO284,Block Course,"Kirsty Agnoli-Antkowiak, Leo Eberl, Simona Huwiler, Gabriella Pessi",English,BIO 284 Systemic Microbiology,Tuesday,Afternoon,13,17
Genetic and Epigenetic Control of Plant Development,BIO285,Block Course,"Célia Baroux, Nina Chumak, Ueli Grossniklaus, Sara Simonini, Hannes Vogler",English,BIO 285 Genetic and Epigenetic Control of Plant Development,Tuesday,Afternoon,13,17
Naturalism and Normativity,160l524a,Seminar,Hans-Johann Glock,English,Naturalism and Normativity,Tuesday,Afternoon,14,15
Clinical neurosci of psych disorders,BME369,Block Course,N/A,English,BME 369 Clinical neuroscience of psychiatric disorders,N/A,N/A,N/A,N/A
"Mantelstudium: Ethik, Theorie und Recht in der Medizin für Studierende der Rechtswissenschaftlichen Fakultät",BME01,Course,Rechtswissensch. Fakultät N.N.-Dozent,German,"Electives: Ethics, Theory and Law in Medicine for postgraduate law students",Tuesday,Morning,9,12
"Soziale Gruppen, Diskriminierung und soziale Gerechtigkeit",200l303b,Seminar,Tabea Hässler,German,"Social groups, discrimination and social justice",Wednesday,Afternoon,14,15
Aktuelle Themen der Sozialpsychologie,200l303x,Seminar,Johannes Ullrich,German,Current Topics in Social Psychology,Wednesday,Afternoon,14,15
Corporate management of BioMed ventures,BEP103,Block Course,Jessica Plucain,English,BEP 103 Corporate management of BioMed ventures,Thursday,Morning,9,17
Legal requirements for BioMed ventures,BEP104,Block Course,Jessica Plucain,English,BEP 104 Legal requirements for BioMed ventures,Tuesday,Afternoon,13,17
Doktoratskolloquium (Goltermann / Krüger),Goltermann,Colloquium,"Svenja Goltermann, Gesine Krüger","German, English",Doctoral Colloquium (Krüger / Goltermann),Thursday,Afternoon,16,18
Fallbezogenes Lernen in der Psychopathologie Gruppe 1,200l706n,Seminar,"Stephanie Homan, Birgit Kleim",German,Case-based Teaching in Psychopathology,Tuesday,Afternoon,16,17
Fallbezogenes Lernen in derPsychopathologie Gruppe 2,200l706n,Seminar,"Phuong Do Lan, Birgit Kleim",German,Case-based Teaching in Psychopathology,Tuesday,Afternoon,16,17
Exercises Geometry and Topology in Condensed Matter Physics,PHY542,Exercise Group,Tomas Bzdusek,German,PHY 542 Geometry and Topology in Condensed Matter Physics,Wednesday,Morning,9,11
Architektur auf dem Plan und in der Fotografie,640l036a,Exercise Group,N/A,German,Architektur auf dem Plan und in der Fotografie,N/A,N/A,N/A,N/A
"Forschungsreise: Exil, Avantgarde, Dissidenz, Archiv - in Institutionen in Wien und Budapest",480l015a,Field Trip,Tomas Glanc,"German, English","Field Trip: Exile, Avant-garde, Dissidence, Archive - in Institutions in Vienna and",Tuesday,Afternoon,15,16
Forschungskolloquium,640l040a,Colloquium,David Ganz,German,Research Colloquium Visual Arts of the Middle Ages,Monday,Afternoon,16,18
Research Colloquium Labour Geography     (for MSc and Phd Students),GEO511.9,Colloquium,Karin Schwiter,German,GEO 511 Master Thesis,Tuesday,Afternoon,16,17
Die Schweizer Kunstszene im KunsthausZürich 1910-1930,640l042a,Exercise Group,Lara Eva Seeliger,German,Die Schweizer Kunstszene im Kunsthaus Zürich 1910-1930,Friday,Morning,10,12
Quantitative Methods,240-503a,Seminar,Fabian Winter,English,Quantitative Methods,Tuesday,Morning,8,12
Art and Totalitarianism,645l510a,Exercise Group,"Giulia Beatrice, Fernanda Ferreira Marinho Camara",English,Art and Totalitarianism,Tuesday,Afternoon,12,15
"Language Skills and Culture: Introduction, Part I (Lecture)",440-030a,Course,"Frances Ilmberger, David Matley",English,Language Skills and Culture: Introduction,Tuesday,Afternoon,14,15
Sociology goes viral: Diskussion struktureller Ungleichheiten,240l009a,Seminar,"Ilona Pap, Antonia Velicu",German,Sociology Goes Viral: Analyzing Structural Inequalities,Wednesday,Afternoon,14,18
Einführung in die Kriminalsoziologie,240l016a,Course,Dirk Baier,German,Introduction to the Sociology of Crime,Monday,Afternoon,16,20
Nachhaltige Entwicklung und Demokratie,240l018a,Seminar,N/A,German,Sustainable Development and Democracy,N/A,N/A,N/A,N/A
Introduction to Machine Learning for Social Sciences,240l501a,Seminar,Thomas Asikis,English,Introduction to Machine Learning for Social Sciences,Friday,Afternoon,12,15
Communicating Science: Seminar on Writing Quantitative Papers,240l502a,Seminar,"Alexander Ehlert, Fabian Winter",English,Communicating Science: Seminar on Writing Quantitative Papers,Wednesday,Morning,8,12
The political economy of culture,615-001a,Seminar,Christian Ochsner,English,Comparative and International Political Economy (Seminar),Thursday,Morning,8,12
Aktuelle Herausforderungen der US- Außenpolitik,615-003a,Seminar,Markus Kaim,German,Security and Conflict (Seminar),Friday,Morning,10,15
"Wissenszirkulation oder Fragen von Transfer, Wirkung, Austausch",226G884a,Seminar,"Jona Garz, Rebekka Horlacher",German,"Circulation of Knowledge or Questions of Transfer, Impact, Exchange",Tuesday,Morning,9,11
Introduction to Mixed Models in R,226G885a,Seminar,Bertolt Meyer,English,Introduction to Mixed Models in R,Thursday,Morning,9,17
Español A2-B1: Para médicos,_Sp_Med,Sprachkurs,Joaquin Ruano Cespedes,Spanish,Español A2-B1: Para médicos,Tuesday,Evening,18,19
Sprachvertiefung Russisch: Hörverständnis,480l008a,Sprachkurs,Anna Möhl,Russian,Language Immersion Russian: Listening Comprehension,Friday,Morning,10,12
Advanced Flow Cytometry Course,BIO629,Lecture with Practical Exercises,"Claudia Dumrese, Priyanikha Jayakumar, Manuel Schulthess-Lutz, Philipp Schätzle, Mario Wickert",English,BIO 629 Advanced Flow Cytometry Course,Monday,Morning,9,17
Introductory course in flow cytometry,BIO632,Lecture with Practical Exercises,"Claudia Dumrese, Tatiane Gorski, Priyanikha Jayakumar, Manuel Schulthess-Lutz, Philipp Schätzle, Mario Wickert",English,BIO 632 Introductory course in flow cytometry,Tuesday,Morning,9,17
Molecular Bioloy Methods,ZIHP,Block Course,Pedro Antonio Ruiz-Castro,English,Molecular biology methods,Monday,Morning,8,17
"Übungen zu Grundzüge und Sphären, Gruppe 1",GEO111.2,Exercise Group,"Markus Egli, Maria J. Santos, Michael W.I. Schmidt, Jan Seibert, Andreas Vieli",German,GEO 111 Physical Geography I (Basics and spheres),Monday,Afternoon,15,17
"Übungen zu Grundzüge und Sphären, Gruppe 2",GEO111.2,Exercise Group,"Markus Egli, Maria J. Santos, Michael W.I. Schmidt, Jan Seibert, Andreas Vieli",German,GEO 111 Physical Geography I (Basics and spheres),Monday,Afternoon,17,19
"Übungen zu Grundzüge und Sphären, Gruppe 3",GEO111.2,Exercise Group,"Markus Egli, Maria J. Santos, Michael W.I. Schmidt, Jan Seibert, Andreas Vieli",German,GEO 111 Physical Geography I (Basics and spheres),Tuesday,Afternoon,16,18
"Übungen zu Grundzüge und Sphären, Gruppe 4",GEO111.2,Exercise Group,"Markus Egli, Maria J. Santos, Michael W.I. Schmidt, Jan Seibert, Andreas Vieli",German,GEO 111 Physical Geography I (Basics and spheres),Thursday,Morning,8,9
Übungen Humangeographie I (Gruppe 1),GEO112.2,Exercise Group,Shona Loong,English,"GEO 112 Human Geography I (One earth, many worlds)",Thursday,Morning,8,8
Übungen Humangeographie I (Gruppe 2),GEO112.2,Exercise Group,Reta Barfuss,English,"GEO 112 Human Geography I (One earth, many worlds)",Thursday,Morning,8,8
"Gender, Work and Space: The Example of Zurich",GEO432.2,Exercise Group,"Khaoula Ettarfi, Karin Schwiter",English,"GEO 432 Gender, Work and Space",Thursday,Morning,8,18
Kolloquium Physische Geographie,GEO511.2,Colloquium,"Markus Egli, Michael W.I. Schmidt, Jan Seibert, Andreas Vieli","German, English",GEO 511 Master Thesis_Beg_Okt,Monday,Afternoon,16,18
