Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module
DE.S430.3 Literaturwissenschaft 1,360x430a,PHZH SEK I Module,Thomas Forrer,German,DE.S430 Literaturwissenschaft 1
DE.S430.4 Literaturwissenschaft 1,360x430a,PHZH SEK I Module,Thomas Forrer,German,DE.S430 Literaturwissenschaft 1
Brush up on stats! Praktische Datenanalyse mit R,200i582a,Seminar,Rüdiger Georg Mutz,German,Brush up on stats! Practical Data Analysis with R
Prosoziales Verhalten,200i583a,Seminar,Lisa Katharina Frisch,German,Prosocial Behavior
"Cognition, Emotion, and Communication",160i025a,Seminar,Piera Filippi,English,"Cognition, Emotion, and Communication"
Personality stability and change across the lifespan,200i590,Seminar,Wiebke Bleidorn,English,Personality stability and change across the lifespan
Einführung in die Pharmakopsychologie,200i591,Seminar,Boris B. Quednow,German,Einführung in die Pharmakopsychologie
W.D. Ross: The Right and the Good,160i027a,Seminar,Christoph Halbig,German,W.D. Ross: The Right and the Good
Introduction to the Philosophy of Race,160i028a,Seminar,Adam Jeffrey Knowles,English,Introduction to the Philosophy of Race
Spezielle Themen - Psychische Störungen im Kindes- und Jugendalter,200i593a,Seminar,Susanne Walitza,German,Special topics - Mental disorders in childhood and adolescence
"The Ethics of Policing: Criminalization, Race, and Social Control",160i029a,Seminar,Jennifer Marie Page,English,"The Ethics of Policing: Criminalization, Race, and Social Control"
"Quantitative Methoden: Schwerpunkt eigene Erhebungen, Gruppe C",226-023b,Seminar,Wida Wemmer-Rogh,German,Quantitative Methods: Emphasis on Own Surveys
Einführung in die therapeutische Gesprächsführung,200i594a,Seminar,David E. Altenstein-Yamanaka,German,Basics of psychotherapeutical communication skills
Kolloquium für Bachelorarbeiten,160i030a,Colloquium,Christoph Caspar Pfisterer,"German, English",Colloquium for bachelor's thesis
Principles and Theory,GEODIPL,Seminar,Ross Stuart Purves,German,Principles and Theory
Practical Part of the Bachelor Thesis,ESS389.1,Practical Training,Maria J. Santos,German,ESS 389 Practical Part of the Bachelor Thesis
Introduction to Aesthetics - modern and contemporary theories of art,160i033a,Seminar,Michael Ivo Räber,English,Introduction to Aesthetics - modern and contemporary theories of art
Selbstwissen und das Problem des Fremdpsychischen,160i034a,Seminar,Nicole Corinne Rathgeb,German,Self-knowledge and the problem of other minds
Stoizismus,160i035a,Seminar,Philipp Reichling,German,Stoicism
"Kausalität in Philosophie, Wissenschaft und Alltag",160i036a,Seminar,Kevin Reuter,German,"Causation in philosophy, science and everyday life?"
Paleontological Excursions (on weekends),BIO279,Field Trip,Christian Klug,German,BIO 279 Paleontological Excursions (on weekends)
Praktiken der Kulturanalyse,380i801a,Seminar,Fabienne Liptay,German,Praktiken der Kulturanalyse
Was ist Zeit?,160i037a,Seminar,Katia Saporiti,German,Philosophy of time
Theorien der Einwilligung,160i038a,Seminar,Peter Schaber,German,The Ethics of Consent
Theorien der Schädigung,160i039a,Seminar,Peter Schaber,German,Theories of Harm
Kants «Kritik der reinen Vernunft»,160i040a,Seminar,Thierry Daniel Schütz,German,Kant's «Critique of Pure Reason»
Aristoteles: Kategorien + Peri Hermeneias,160i041a,Seminar,Sebastian Florian Weiner,German,Aristotle: Categories and Peri Hermeneias
Tugendethik,160i042a,Seminar,N/A,German,Virtue Ethics
Camille Paglia: Provocations,160i520a,Seminar,Josette Baer Hill,English,Camille Paglia: Provocations
Philosophy of Law,160i522a,Seminar,Francis Cheneval,English,Philosophy of Law
Urteilsenthaltung in der zeitgenössischen Erkenntnistheorie,160i523a,Seminar,Anne Meylan,German,Suspension of judgement in contemporary epistemology
Dentale Materialwissenschaften 1,Z_ZMT3.2,Course,Mutlu Özcan,German,"Individual Examination Bachelor 3.2, theoretical, dental and medical Basics"
"Logik, Sprache und Metaphysik",160i524a,Seminar,Katia Saporiti,German,"Logic, language and metaphysics"
Einführende Theorie zum klinischen Kurs in rekonstruktiver Zahnmedizin,EKO1.2,Course,Stefan Bienz,German,Clinical Course in Reconstructive Dentistry
Rekonstruktive Zahnmedizin III,Z_REKO,Course,Elena Mühlemann-Kazanchian,German,"Individual Examination Master 1.2, theoretical, dental and medical Basics"
Substanz und Materie,160i525a,Seminar,David Wörner,German,Substance and Matter
Klinisch propädeutischer Kurs (Phantom) in rekonstruktiver Zahnmedizin,EKO1,Exercise Group,Ronald Ernst Jung,German,Clinical Course in Reconstructive Dentistry
Live-Demo rekonstruktive Zahnmedizin,EKO2,Exercise Group,Ronald Ernst Jung,German,Clinical Course in Reconstructive Dentistry
Vertiefte Kenntnisse in rekonstruktiver Zahnmedizin,KO2.4,Course,Damiano Marco C. Frigerio,German,Clinical Course in Reconstructive Dentistry
Synoptischer Kurs in rekonstruktiver Zahnmedizin,EKO2.2,Exercise Group,Ronald Ernst Jung,German,Clinical Course in Reconstructive Dentistry
Kolloquium zum synoptischen Kurs in rekonstruktiver Zahnmedizin,EKO2.3,Colloquium,Daniel Stefan Thoma,German,Clinical Course in Reconstructive Dentistry
Spezielle Orale Pathologie und kraniofaziale Fehlbildungen,ZPATM1.2,Course,Beata Bode,German,"Individual Examination Master 1.2, theoretical, dental and medical Basics"
Psychiatrie in der Zahnmedizin,ZPSYM1.2,Course,Philipp Homan,German,"Individual Examination Master 1.2, theoretical, dental and medical Basics"
Grundlagen der Stomatologie und der Dermatologie,Z_OCH3.4,Course,Harald Essig,German,"Individual Examination Bachelor 3.2, theoretical, dental and medical Basics"
"Praktikum auf der Klinik für Mund-, Kiefer- und Gesichtschirurgie",Z_OCH3.2,Exercise Group,Thomas Gander,German,Propaedeutic Clinical Course in the Clinic of Oral Surgery
Traumatologie im Kiefer- und Gesichtsbereich,ZOCHM1.2,Course,Thomas Gander,German,"Individual Examination Master 1.2, theoretical, dental and medical Basics"
"Praktikum auf der Klinik für Mund-, Kiefer- und Gesichtschirurgie",Z_OCH4.5,Exercise Group,Thomas Gander,German,Clinical Course in Oral Surgery
"Ethics, Sustainability and Financial Markets",163i505a,Seminar,Friedemann Rudolf Herbert Bieber,English,"Ethics, Sustainability and Financial Markets"
Ethische und ästhetische Tugenden,163i506a,Seminar,Christoph Halbig,German,Ethical and aesthetic virtues
"Praktikum auf der Klinik für Mund-, Kiefer- und Gesichtschirurgie",Z_MKGM2,Exercise Group,Harald Essig,German,Clinical Course in Oral Surgery
Anstössiges Verhalten,163i507a,Seminar,Peter Schaber,German,Offensive Behavior
20th Century Philosophy of Science,164i505a,Seminar,William Clifford Bausman,English,20th Century Philosophy of Science
Philosophie der Maskulinität,164i506a,Seminar,Dominique Kuenzle,German,Philosophy of Masculinity
"Qualitative Methoden: Schwerpunkt Projektumsetzung, Gruppe E",226-016a,Seminar,Sandra Lang,German,Qualitative Methods: Emphasis on Project Implementation
"Historische Methoden: Sozial- und Kulturgeschichte, Gruppe B",226-014a,Seminar,Daniel Deplazes,German,Historical Methods: Social and Cultural History
Monolingualer und bilingualer Spracherwerb im Vergleich,200i701a,Seminar,Moritz Daum,German,The effects of monolingual and bilingual language acquisition
Inklusion im Frühbereich,226i542a,Seminar,Raphaela-Nicola Staiger-Iffländer,German,Inclusion in early education
Living Well With Dementia: Perspectives from Gerontopsychology and Healthy Aging,200i701b,Seminar,Shauna Rohner,English,Living Well With Dementia: Perspectives from Gerontopsychology and Healthy Aging
An Introduction to Social Dilemmas and Human Cooperation,200i701e,Seminar,Filippo Toscano,English,An Introduction to Social Dilemmas and Human Cooperation
Social relationships and health,200i701f,Seminar,Urte Scholz,English,Social relationships and health
"Einführung Germanistische Linguistik B, Digitale Selbstlerneinheit",360-102a,Independent Study,Marie-Luis Merten,German,Einführung Germanistische Linguistik B
Grundlagen und Methoden,360-109a,Seminar,Daniela Yvonne Fuhrmann,German,Medieval and Early Modern German Literature - Basics and Methods
Die Welt verstehen und erklären,200i701g,Seminar,Simone Sebben,German,Understanding and explaining the world
Psychische Störungen im Kindes- und Jugendalter,200i701j,Course,Katharina Weitkamp,German,Psychological disorders in children and adolescents
Persönlichkeit und gesundes Alter,200i702a,Seminar,Mathias Allemand,German,Personality and healthy aging
Klinische Neuropsychologie,200i702b,Seminar,Hennric Jokeit,German,Clinical Neuropsychology
Neuere deutsche Literatur – historisch (Begleitseminar 4),360-111a,Seminar,Sabine Schneider,German,German Literary Studies: History I
"Theorie und Geschichte der Erziehung und Bildung, Gruppe A",226-021a,Exercise Group,Tamara Lehner Loosli,German,Theory and History of Education
Journey into Medical Research,BME348,Block Course,Paolo Cinelli,English,BME 348 Journey into Medical Research
Neuere deutsche Literatur – historisch (Begleitseminar 3),360-111a,Seminar,Demian Aristide Berger,German,German Literary Studies: History I
DE.S450.1 Fachwissenschaftliche Vertiefung,360x450a,PHZH SEK I Module,Ursula Amrein,German,DE.S450 Fachwissenschaftliche Vertiefung
DE.S450.2 Fachwissenschaftliche Vertiefung,360x450a,PHZH SEK I Module,Ursula Amrein,German,DE.S450 Fachwissenschaftliche Vertiefung
DE.S450.3 Fachwissenschaftliche Vertiefung,360x450a,PHZH SEK I Module,Ursula Amrein,German,DE.S450 Fachwissenschaftliche Vertiefung
DE.S450.4 Fachwissenschaftliche Vertiefung,360x450a,PHZH SEK I Module,Ursula Amrein,German,DE.S450 Fachwissenschaftliche Vertiefung
Neuere deutsche Literatur – historisch (Begleitseminar 5),360-111a,Seminar,Daniel Müller Nielaba,German,German Literary Studies: History I
Neuere deutsche Literatur – historisch (Begleitseminar 1),360-111a,Seminar,Claudia Keller,German,German Literary Studies: History I
Neuere deutsche Literatur – historisch (Begleitseminar 2),360-111a,Seminar,Sabine Schneider,German,German Literary Studies: History I
Deutsche Literatur 1730-1930 im Überblick,360-111a,Course,Daniel Müller Nielaba,German,German Literary Studies: History I
"Heidi, Globi und die Kummerbuben hängen ab im Fip-Fop-Club, oder: Schweizer Kinder-",Moderne360-113a,Colloquium,Daniel Müller Nielaba,German,Literature in Switzerland
Humanismus in der Schweiz,360-113b,Colloquium,Laura Elisa Velte,German,Literature in Switzerland
Vorlesung Personalpsychologie,200i702e,Course,Amelie Verena Güntner,German,Personnel Psychology
Spracherwerb Isländisch b,360-219b,Language Course,Ursula Giger,German,Icelandic Language Acquisition
Diagnostik und Prävention bei Paaren,200i702j,Seminar,Mirjam Kessler,German,Diagnostics and prevention with couples
Lektürekurs Isländisch,360-221a,Language Course,Ursula Giger,German,Icelandic Reading Course
Quantitative Typologie in Theorie und Praxis,360-508a,Seminar,Simon Magnus Pröll,German,Theory and Methodology
Español A2: Inicial,_Sp_A2I,Language Course,Joaquin Ruano Cespedes,Spanish,Español A2: Inicial
Ätiologie und Diagnostik und Behandlung bei ausgewählten Störungen in der,Verhaltensmedizin200i702k,Seminar,Nadia Deflorin,German,Health behavior from a psychobiological perspective
Literaturkritik,360-532a,Colloquium,Philipp Theisohn,German,Literary Criticism
Literaturkritik (Praktikum),360-532a,Practical Training,Philipp Theisohn,German,Literary Criticism
Literaturkritik,360-532a,Seminar,Philipp Theisohn,German,Literary Criticism
New Wave - Neue deutsche Welle - Ny dansk bølge: Europäische Avantgarde in Musik und,1981360i230a,Seminar,Klaus Müller-Wille,German,New Wave - Neue deutsche Welle - Ny dansk bølge: Europäische Avantgarde in
Forschungskolloquium Neuere deutsche Literaturwissenschaft,360i544a,Colloquium,Frauke Ilse Dora Berndt,German,Forschungskolloquium Neuere deutsche Literaturwissenschaft
Lektüren der Abwesenheit,360i546a,Colloquium,Daniel Müller Nielaba,German,Lektüren der Abwesenheit
"Das Erhabene als Paradigma der Gegenwart. Zwischen Horror, Science Fiction und",Naturerfahrung360i547a,Colloquium,Sabine Schneider,German,"Das Erhabene als Paradigma der Gegenwart. Zwischen Horror, Science Fiction und"
Nietzsche lesen,360i548a,Colloquium,Katia Saporiti,German,Nietzsche lesen
DPS DE.FW1 Pr fung Deutsch Lingustik,360xFW1a,PHZH SEK I Module,Philosophische Fakultät N.N.-Dozent,German,DPS DE.FW1 Pr fung Deutsch Lingustik
DPS DE.FW2 Pr fung Deutsch Literaturwissenschaft,360xFW2a,PHZH SEK I Module,Ursula Amrein,German,DPS DE.FW2 Pr fung Deutsch Literaturwissenschaft
Exkursion Island,370i002a,Field Trip,Lena Rohrbach,German,Exkursion Island
Selbststudieneinheit Skandinavistik,370i004a,Independent Study,Lena Rohrbach,German,Selbststudieneinheit Skandinavistik
"FR.S420.1 Linguistique française II, Groupe 1",390x420a,PHZH SEK I Module,Harald Völker,French,FR.S420 Linguistique française II
"FR.S420.2 Linguistique française II, Groupe 2",390x420a,PHZH SEK I Module,Harald Völker,French,FR.S420 Linguistique française II
Forschungsprojekt,370i006a,Independent Study,Lena Rohrbach,German,Forschungsprojekt
"FR.S440.1 Littérature française II, Groupe 1",390x440a,PHZH SEK I Module,Marie Elisabeth Thérése Burkhardt,French,FR.S440 Littérature française II
"FR.S440.2 Littérature française II, Groupe 2",390x440a,PHZH SEK I Module,Marie Elisabeth Thérése Burkhardt,French,FR.S440 Littérature française II
EN.S420.1 English Linguistics II,440x420a,PHZH SEK I Module,Annina Seiler Rübekeil,English,EN.S420 English Linguistics II
EN.S420.2 English Linguistics II,440x420a,PHZH SEK I Module,Annina Seiler Rübekeil,English,EN.S420 English Linguistics II
EN.S420.3 English Linguistics II,440x420a,PHZH SEK I Module,Danièle Klapproth Muazzin,English,EN.S420 English Linguistics II
EN.S440.1 English Literature II,440x440a,PHZH SEK I Module,Nicole Frey Büchel,English,EN.S440 English Literature II
EN.S440.2 English Literature II,440x440a,PHZH SEK I Module,Gabriela Frey,English,EN.S440 English Literature II
EN.S440.3 English Literature II,440x440a,PHZH SEK I Module,Nicole Frey Büchel,English,EN.S440 English Literature II
"GGP.S430.1 Grundkurs Geschichte 2, Gruppe 1",600x430a,PHZH SEK I Module,Lukas Thommen,German,GGP.S430 Grundkurs Geschichte 2
"GGP.S430.2 Grundkurs Geschichte 2, Gruppe 2",600x430a,PHZH SEK I Module,Lukas Thommen,German,GGP.S430 Grundkurs Geschichte 2
"GGP.S430.3 Grundkurs Geschichte 2, Gruppe 3",600x430a,PHZH SEK I Module,Daniel Furrer,German,GGP.S430 Grundkurs Geschichte 2
"GGP.S430.4 Grundkurs Geschichte 2, Gruppe 4",600x430a,PHZH SEK I Module,Daniel Furrer,German,GGP.S430 Grundkurs Geschichte 2
"GGP.S450.1 Schweizer Geschichte, Gruppe 1",600x450a,PHZH SEK I Module,Brigitta Monika Bernet,German,GGP.S450 Schweizer Geschichte
"GGP.S450.2 Schweizer Geschichte, Gruppe 2",600x450a,PHZH SEK I Module,Kijan Malte Espahangizi,German,GGP.S450 Schweizer Geschichte
"GGP.S470.1 Europäische und Aussereuropäische Geschichte, Gruppe 1",600x470a,PHZH SEK I Module,Judith Monica Vitale,German,GGP.S470 Europäische und Aussereuropäische Geschichte
"GGP.S470.2 Europäische und Aussereuropäische Geschichte, Gruppe 2",600x470a,PHZH SEK I Module,Judith Monica Vitale,German,GGP.S470 Europäische und Aussereuropäische Geschichte
Exil - Migration - Interkulturalität,360i545a,Colloquium,Kathia Kohler,German,Exile - Migration - Interculturality
"Bodenentstehung, Landschaftsgeschichte und landwirtschaftliche Nutzung",GEO709.1,Field Trip,Markus Egli,German,"GEO 709 Soil formation, landscape history and land use"
Anhaltende Trauerstörung und Anpassungsstörungen – neue Forschungs- und,tze200i702l,Seminar,Anais Aeschlimann,German,Prolonged grief disorder and adjustment disorders - new research and therapeutic
