Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Industrieplanspiel (General Management Business Simulation Game) (S),22MO0154,Seminar,"Dieter Pfaff, Florian Gaspar, Patricia Dorothee Ruffing-Straube",German,Industrieplanspiel (General Management Business Simulation Game) (S),Tuesday,Morning,8,18
Language course: Elementary Akkadian II,91L0022,Language Course,Margaret Jaques,German,Language course: Elementary Akkadian II,Monday,Morning,9,9
Language course: Advanced Akkadian Language and Texts,91L0031d,Language Course,Margaret Jaques,German,Language course: Advanced Akkadian Language and Texts,Monday,Morning,11,12
Language course: Introduction to the Sumerian grammar,91L0029,Language Course,Margaret Jaques,German,Language course: Introduction to the Sumerian grammar,Monday,Morning,10,11
"Global Policy Analysis: Poverty, Development, Growth (L+E)",22BO0093,Course,Dina Pomeranz,English,"Global Policy Analysis: Poverty, Development, Growth (L+E)",Tuesday,Afternoon,16,18
"Global Policy Analysis: Poverty, Development, Growth (L+E)",22BO0093,Exercise Group,"Alishuba Milna Philip, Daniela Santos Cardenas",English,"Global Policy Analysis: Poverty, Development, Growth (L+E)",Thursday,Afternoon,12,13
PhD Course: Research in Microeconomics and Market Design FS23 (S),DOEC1072,Seminar,Marek G. Pycia,English,PhD Course: Research in Microeconomics and Market Design FS23 (S),Monday,Afternoon,16,18
Externes Berufspraktikum 6 KP,682i016a,Practical Training,Philippe Della Casa,German,Professional traineeship,N/A,N/A,N/A,N/A
Externes Berufspraktikum 6 KP,682i510a,Practical Training,Philippe Della Casa,German,Professional traineeship,N/A,N/A,N/A,N/A
Decision Neuroscience (S),DOEC0133,Seminar,"Christian Ruff, Philippe Tobler",English,Decision Neuroscience (S),Wednesday,Morning,10,12
Neuroeconomics Seminar (S) (Foundations of Human Social Behavior),DOEC0526,Seminar,"Carlos Alos-Ferrer, Ernst Fehr, Christian Ruff, Todd Anthony Hare, Philippe Tobler",English,Neuroeconomics Seminar (S) (Foundations of Human Social Behavior),Thursday,Afternoon,17,18
Current Topics in Neuroeconomics and Decision Neuroscience (S),DOEC0634,Seminar,Christian Ruff,English,Current Topics in Neuroeconomics and Decision Neuroscience (S),Wednesday,Afternoon,12,14
Externes Berufspraktikum 6 KP,682i511a,Practical Training,Philippe Della Casa,German,Professional traineeship,N/A,N/A,N/A,N/A
Externes Berufspraktikum 6 KP,682i513a,Practical Training,Philippe Della Casa,German,Professional traineeship,N/A,N/A,N/A,N/A
We are what we eat. Der soziale Stellenwert des Fleischkonsums in (prä) hist.,Griechenlands682i517,Seminar,Veronika Sossau,German,We are what we eat. The social value of meat consumption in (pre)historical Greek,Tuesday,Afternoon,16,18
Foundations of Computing I (L+E) (Formale Grundlagen der Informatik I),22AINF05,Lecture with Practical Exercises,Davide Scaramuzza,English,Foundations of Computing I (L+E) (Formale Grundlagen der Informatik I),Tuesday,Afternoon,16,18
Advanced Machine Learning (L+E),22MI0034,Lecture with Practical Exercises,Lena Ann Jäger,English,Advanced Machine Learning (L+E),Tuesday,Afternoon,14,15
Unternehmensethik: Seminar zum Thema Moral Dilemmas (S) (Business Ethics: Seminar,22BO0096,Seminar,Jean-Paul Thommen,German,Unternehmensethik: Seminar zum Thema Moral Dilemmas (S) (Business Ethics:,Monday,Afternoon,16,18
Globalisierung und Multinationale Unternehmen (V) (Globalization and Multinational,22BO0097,Course,Andreas Scherer,German,Globalisierung und Multinationale Unternehmen (V) (Globalization and Multinational,Monday,Afternoon,14,15
Corporate Social Responsibility (S),22MO0155,Seminar,Florian Überbacher,English,Corporate Social Responsibility (S),Tuesday,Morning,8,12
Doktoranden- und Forschungsseminar FS23 (Research Seminar FS23),DOEC1073,Seminar,Andreas Scherer,German,Doktoranden- und Forschungsseminar FS23 (Research Seminar FS23),Tuesday,Afternoon,16,18
Marketing Experiments (S),22MO0156,Seminar,Anne Scherer,English,Marketing Experiments (S),Tuesday,Afternoon,13,16
Macro Reading Group (S),DOEC6125,Seminar,"Florian Scheuer, David Hémous, Alessandro Ferrari",English,Macro Reading Group (S),Monday,Afternoon,13,14
Re-examination: Macroeconomics for Research Students Part I (Ph.D.),DOEC0380,Examination,"Florian Scheuer, David Hémous",English,Macroeconomics for Research Students Part I (Ph.D.) (L+E),Monday,Morning,10,12
Industrieökonomik (V) (Industrial Economics),22BO0098,Course,Armin Rolf M. Schmutzler,German,Industrieökonomik (V+Ü) (Industrial Economics),Wednesday,Morning,8,9
Industrieökonomik (Ü) (Industrial Economics),22BO0098,Exercise Group,Theodor Friederiszick,German,Industrieökonomik (V+Ü) (Industrial Economics),Tuesday,Morning,8,9
Workshop &amp; Lecture Series in Law &amp; Economics (S),22BO0099,Seminar,Alexander Stremitzer,English,Workshop and Lecture Series in Law and Economics (S),Tuesday,Afternoon,16,17
Soziale Krankenversicherung (V) (Social Health Insurance),22BO0108,Course,Lukas Kauer,German,Soziale Krankenversicherung (V) (Social Health Insurance),Wednesday,Afternoon,14,15
Advanced Microeconomics 2 (L),22MO0014,Course,Andreas Hefti,English,Advanced Microeconomics II (L+E),Wednesday,Morning,10,12
Advanced Microeconomics 2 (E),22MO0014,Exercise Group,Stine Solveig Helmke,English,Advanced Microeconomics II (L+E),Monday,Morning,10,12
Advanced Microeconomics 2 (E),22MO0014,Exercise Group,Stine Solveig Helmke,English,Advanced Microeconomics II (L+E),Tuesday,Afternoon,16,18
Advanced Industrial Economics (L),22MO0171,Course,Armin Rolf M. Schmutzler,English,Advanced Industrial Economics (L+E),Thursday,Afternoon,14,15
Advanced Industrial Economics (E),22MO0171,Exercise Group,Lorenzo Arcà,English,Advanced Industrial Economics (L+E),Tuesday,Afternoon,12,13
PhD Course: Topics in Microeconomics FS23,DOEC1074,Course,"Nick Netzer, Armin Rolf M. Schmutzler",English,PhD Course: Topics in Microeconomics FS23,Thursday,Afternoon,16,18
Microeconomics Seminar (ETH/UZH) (S),DOEC6089,Seminar,"Christian Ewerhart, Nick Netzer, Marek G. Pycia, Armin Rolf M. Schmutzler, Jakub Steiner, Hans Gersbach",English,Microeconomics Seminar (ETH/UZH) (S),Thursday,Afternoon,12,13
« Envoyez-moi une carte postale! » Portraits d'autrices (oubliées) -  Exercices,390-510a,Exercise Group,Marie Elisabeth Thérése Burkhardt,French,Culture and Communication,Monday,Afternoon,12,13
Unternehmens-Standardsoftware (V) (Enterprise Packaged Software),22BI0016,Course,Ralph Mogicato,German,Unternehmens-Standardsoftware (V) (Enterprise Packaged Software),Wednesday,Afternoon,14,15
Übungen zu Unternehmens-Standardsoftware (Exercises: Enterprise Packaged Software),22BI0017,Exercise Group,Ralph Mogicato,German,Übungen zu Unternehmens-Standardsoftware (Exercises: Enterprise Packaged,N/A,N/A,N/A,N/A
Advanced Flow Cytometry Course,BIO629,Lecture with Practical Exercises,"Stephan Benke, Claudia Dumrese, Tatiane Gorski, Philipp Elmar Schätzle, Mario Wickert",English,BIO 629 Advanced Flow Cytometry Course,Monday,Morning,9,13
Seminar: Information Systems (BSc),22BIS012,Seminar,Gerhard Schwabe,English,Seminar: Information Systems (BSc),Wednesday,Afternoon,16,17
CSCW (L+E),22BMI004,Lecture with Practical Exercises,Gerhard Schwabe,English,CSCW (L+E),Thursday,Morning,10,13
Seminar: Information Systems (MSc),22MIS012,Seminar,Gerhard Schwabe,English,Seminar: Information Systems (MSc),Wednesday,Afternoon,16,17
Doctoral Seminar Information Management,DINF1126,Seminar,"Gerhard Schwabe, Mateusz Dolata, Gianluca Miscione",English,Doctoral Seminar Information Management,Wednesday,Afternoon,12,13
Economics of Gender in Education and Labor Markets (S),22MO0159,Seminar,Carmit Segal,English,Economics of Gender in Education and Labor Markets (S),Thursday,Afternoon,12,15
Langue et théâtre,390i562a,Exercise Group,Marie Elisabeth Thérése Burkhardt,French,Language and Theater,Monday,Morning,10,12
Colloque de recherche pour étudiant-e-s avancé-e-s et doctorant-e,390i564a,Colloquium,Thomas Klinkert,French,Colloquium of research for advanced and doctoral students,Wednesday,Afternoon,16,18
Créativité littéraire et écriture créative,390i565a,Seminar,Thomas Klinkert,French,Literary Creativity and Creative Writing,Friday,Morning,10,12
Fondamenti di linguistica sincronica,410-003a,Seminar,Chiara Zanini,Italian,Introduction to Synchronic Linguistics,Wednesday,Afternoon,16,18
Cellular Response to Genotoxic Stress,BIO247,Block Course,"Hanspeter Nägeli, Richard Chahwan, Enni Emilia Markkanen, Lorenza Penengo, Pavel Janscak",English,BIO 247 Cellular Response to Genotoxic Stress,Thursday,Morning,8,17
Strumenti e metodi avanzati in linguistica,410-005a,Seminar,Michele Loporcaro,Italian,Advanced Methods and Research Tools in Linguistics,Tuesday,Afternoon,14,15
Introductory course in flow cytometry,BIO632,Lecture with Practical Exercises,"Stephan Benke, Claudia Dumrese, Tatiane Gorski, Philipp Elmar Schätzle, Mario Wickert",English,BIO 632 Introductory course in flow cytometry,Tuesday,Morning,9,13
"Laboratorio di scrittura accademica, A-K",410-008a,Exercise Group,Paola Brülisauer-Casella,Italian,Academic Writing (Italian),Thursday,Morning,8,9
"Laboratorio di scrittura accademica, L-Z",410-008a,Exercise Group,Franca Strologo,Italian,Academic Writing (Italian),Tuesday,Afternoon,14,15
Storia letteraria dalle Origini al Cinquecento,410-009a,Exercise Group,Franca Strologo,Italian,Italian Literature: from its Origins to the Cinquecento,Tuesday,Afternoon,12,13
Storia letteraria dal Seicento alla contemporaneità,410-010a,Exercise Group,Paola Brülisauer-Casella,Italian,Italian Literature: from the Seicento to the Present Day,Thursday,Afternoon,16,18
Lingua italiana (C1),410-011a,Exercise Group,Franca Strologo,Italian,Italian Language (C1),Tuesday,Afternoon,16,18
"Figure femminili nel ""Decameron"" di Giovanni Boccaccio",410-013a,Seminar,Sandra Carapezza,Italian,Medieval and Renaissance Literature: Texts and Instruments,Wednesday,Afternoon,14,15
Betriebswirtschaftslehre II (V) (Business Administration II),22AOEC07,Course,"Egon-Peter Franck, Jochen Menges, David Nils Otto Seidl",German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Thursday,Morning,8,9
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Norina Anna Furrer,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Tuesday,Afternoon,12,13
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Fabienne Jedelhauser,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Tuesday,Afternoon,14,15
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Norina Anna Furrer,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Wednesday,Morning,10,12
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Fabienne Jedelhauser,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Wednesday,Afternoon,12,13
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Florence Gabriela Bernays,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Wednesday,Morning,10,12
Betriebswirtschaftslehre II (Ü) (Business Administration II),22AOEC07,Exercise Group,Robin Tim Engelbach,German,Betriebswirtschaftslehre II (V + Ü) (Business Administration II),Friday,Morning,10,12
Organisation und Führung (V) (Organisation &amp; Management),22BO0100,Course,David Nils Otto Seidl,German,Organisation und Führung (V) (Organisation &amp; Management),Thursday,Morning,10,12
Einführung in qualitative Forschungsmethoden (S),22BO0101,Seminar,"David Nils Otto Seidl, Robin Tim Engelbach, Benjamin Andrea Grossmann, Zoe Marie Verona Jonassen, Theresa Langenmayr, Violetta Splitter, Tania Ulrike Weinfurtner",German,Einführung in qualitative Forschungsmethoden (S),Friday,Morning,9,12
Organization Theories (L),22MO0160,Course,David Nils Otto Seidl,English,Organization Theories (L),Thursday,Afternoon,14,15
Current Topics in OT and Strategy - Power in Organizations (S),DOEC1025,Seminar,Martha Sue Feldman,English,Current Topics in OT and Strategy - Power in Organizations (S),Monday,Morning,9,16
Introduction to Artificial Intelligence (L+E),22BI0018,Lecture with Practical Exercises,Thomas Keller,English,Introduction to Artificial Intelligence (L+E),Monday,Afternoon,12,13
Seminar: Advanced Topics in Economics and Computation (BSc),22BIS014,Seminar,Sven Seuken,English,Seminar: Advanced Topics in Economics and Computation (BSc),Wednesday,Afternoon,12,13
Seminar: Advanced Topics in Economics and Computation(MSc),22MIS014,Seminar,Sven Seuken,English,Seminar: Advanced Topics in Economics and Computation(MSc),Wednesday,Afternoon,12,13
Computer Engineering and Software Systems (L),22BI0019,Course,Burkhard Stiller,English,Computer Engineering and Software Systems (L),Tuesday,Morning,8,9
"RWP VM World Society and Globalization:""What is normal anyway?""",020515,Seminar,"Natalie Fritz Huber, Marie-Therese Mäder",German,"Advanced Module: World Society, Globalisation, Seminar",N/A,N/A,N/A,N/A
Seminar: Communication Systems (BSc),22BIS015,Seminar,Burkhard Stiller,English,Seminar: Communication Systems (BSc),Thursday,Afternoon,12,13
Mobile Communication Systems (L+E),22BMI008,Lecture with Practical Exercises,"Burkhard Stiller, Alberto Huertas Celdran, Eryk Jerzy Schiller",English,Mobile Communication Systems (L+E),Wednesday,Morning,8,12
Dal latino alle lingue romanze,410i034a,Course,Michele Loporcaro,Italian,From Latin to the Romance languages,Tuesday,Morning,10,12
IT Security (L),22MI0032,Course,Rolf Oppliger,English,IT Security (L),Monday,Morning,8,12
Blockchains and Overlay Networks (L+E),22MI0035,Lecture with Practical Exercises,"Burkhard Stiller, Bruno Bastos Rodrigues",English,Blockchains and Overlay Networks (L+E),Tuesday,Afternoon,12,13
Seminar: Communication Systems MSc,22MIS015,Seminar,Burkhard Stiller,English,Seminar: Communication Systems (MSc),Thursday,Afternoon,12,13
Sintassi: introduzione,410i035a,Course,Francesco Gardani,Italian,Introduction to Syntax,Monday,Morning,10,12
Lingua sarda II,410i036a,Language Course,Simone Pisano,"Italian, Other",Sardinian Language II,Monday,Morning,10,12
Avviamento alla ricerca sul campo,410i037a,Seminar,Chiara Zanini,Italian,Introduction to field research,Monday,Afternoon,12,13
Business Informatics I (L+E) (Wirtschaftsinformatik I),22BI0013,Lecture with Practical Exercises,"Claudio Juan Tessone, Jan Cornelius Toni Bieser",English,Business Informatics I (L+E) (Wirtschaftsinformatik I),Friday,Morning,10,12
"Deep Dive into Blockchain – Linking Economics, Technology and Law (Summer School)",22BO0102,Seminar,Claudio Juan Tessone,English,"Deep Dive into Blockchain – Linking Economics, Technology and Law (Summer",Sunday,Evening,18,21
Einführung in die Neuroökonomie+Soziale Neurowissenschaften (V)(Introduction to,22BO0103,Course,"Philippe Tobler, Lydia Hellrung, Tanja Müller",German,Einführung in die Neuroökonomie und Soziale Neurowissenschaften (V) (Introduction,Wednesday,Afternoon,16,18
Introduction to the Philosophy of Economics (L),22MO0161,Course,Paul Hoyningen-Huene,English,Introduction to the Philosophy of Economics (L),Monday,Afternoon,14,15
Corporate Finance 2 (VU),22BO0104,Lecture with Practical Exercises,"Beat Affolter, Benjamin Wilding",German,Corporate Finance 2 (VU),Thursday,Afternoon,14,17
Behavioral Economics: An Introductory Course (L),22MO0162,Course,Roberto A. Weber,English,Behavioral Economics: An Introductory Course (L+E),Tuesday,Morning,10,12
Experimental and Behavioral Economics Seminar,DOEC0638,Seminar,"Björn Bartling, Ernst Fehr, Roberto A. Weber, Sandro Ambühl",English,Experimental and Behavioral Economics Seminar,Friday,Afternoon,14,15
La novella del Cinquecento,410i038a,Course,Sandra Carapezza,Italian,La novella del Cinquecento,Wednesday,Afternoon,12,13
L’arte del racconto dal dopoguerra ad oggi,410i039a,Course,Tatiana Crivelli Speciale,Italian,The art of writing short stories,Thursday,Afternoon,14,15
"La prosa dei poeti: da ""Farfalla di Dinard"" (1956) di Eugenio Montale a ""Geografie"" (2021)",Anedda.410i040a,Course,Pietro De Marchi,Italian,"When a poet turns to prose: from Eugenio Montale’s ""Farfallla di Dinard"" (1956) to",Wednesday,Afternoon,16,18
"Poesia italiana tra '800 e '900 (Carducci, Pascoli, D'Annunzio, Montale)",410i041a,Exercise Group,Paola Brülisauer-Casella,Italian,"Italian Poetry in the 19th and the 20th Century (Carducci, Pascoli, D’Annunzio,",Thursday,Afternoon,12,13
Dig-Italico,410i042a,Other,Sara Pesce,Italian,Dig-Italico,Friday,Afternoon,12,13
LibLab: la ricerca letteraria e gli strumenti digitali,410i043a,Exercise Group,Tatiana Crivelli Speciale,Italian,LibLab: Literary Research and Digital Tools,Friday,Morning,10,12
«Vago augelletto che cantando vai»: presenze zoologiche nella letteratura italiana,410i044a,Exercise Group,Tamara Guglielmi,Italian,«Vago augelletto che cantando vai»: zoological encounters in literature,Thursday,Morning,10,12
Scrittura scientifica in linguistica,410i045a,Exercise Group,Alberto Giudici,Italian,Academic Writing in Linguistics,Wednesday,Afternoon,14,15
